Date,Location,Zip Code,High Temperature,Low Temperature,Precipitation,Snowfall,Snow Depth
9/11/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,80,57,0,0,0
9/12/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,81,62,0,0,0
9/13/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,66,56,0,0,0
9/14/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,70,47,0,0,0
9/15/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,76,57,0.85,0,0
9/16/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,76,63,0.06,0,0
9/17/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,72,59,0,0,0
9/18/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,84,54,0,0,0
9/19/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,79,61,0.01,0,0
9/20/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,79,57,0.03,0,0
9/21/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,73,65,1.88,0,0
9/22/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,73,61,0.08,0,0
9/23/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,71,60,0.63,0,0
9/24/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,73,63,0,0,0
9/25/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,69,55,0.23,0,0
9/26/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,66,51,0,0,0
9/27/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,60,49,0.04,0,0
9/28/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,62,50,0,0,0
9/29/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,68,46,0,0,0
9/30/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,71,50,0,0,0
10/1/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,74,52,0,0,0
10/2/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,76,51,0,0,0
10/3/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,76,53,0,0,0
10/4/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,76,58,0.13,0,0
10/5/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,65,56,0.6,0,0
10/6/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,62,44,1.01,0,0
10/7/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,49,38,0.04,0,0
10/8/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,52,36,0,0,0
10/9/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,60,36,0,0,0
10/10/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,74,49,0,0,0
10/11/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,72,49,0,0,0
10/12/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,50,41,0.01,0,0
10/13/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,54,37,0,0,0
10/14/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,63,43,0,0,0
10/15/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,69,51,0,0,0
10/16/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,69,44,0.01,0,0
10/17/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,72,54,0.65,0,0
10/18/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,66,51,0.01,0,0
10/19/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,56,43,0,0,0
10/20/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,52,38,0,0,0
10/21/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,54,39,0,0,0
10/22/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,64,39,0,0,0
10/23/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,56,44,0,0,0
10/24/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,56,36,0,0,0
10/25/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,52,42,0.56,0,0
10/26/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,46,43,0.33,0,0
10/27/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,49,42,0,0,0
10/28/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,72,46,0,0,0
10/29/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,56,46,0.06,0,0
10/30/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,46,42,0,0,0
10/31/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,58,42,0,0,0
11/1/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,63,45,0,0,0
11/2/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,62,40,0,0,0
11/3/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,65,42,0,0,0
11/4/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,68,41,0,0,0
11/5/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,73,43,0,0,0
11/6/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,70,46,0,0,0
11/7/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,65,47,0,0,0
11/8/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,59,39,0,0,0
11/9/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,60,36,0,0,0
11/10/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,68,45,0,0,0
11/11/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,50,36,0,0,0
11/12/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,54,34,0,0,0
11/13/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,62,42,0,0,0
11/14/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,50,40,0,0,0
11/15/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,55,34,0,0,0
11/16/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,61,35,0,0,0
11/17/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,58,46,0,0,0
11/18/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,48,31,0.8,0.3,0
11/19/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,23,0,0,0
11/20/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,30,23,0,0,0
11/21/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,38,22,0,0,0
11/22/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,36,32,0.74,1.7,0
11/23/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,35,33,0.06,0.3,2
11/24/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,37,34,0.04,0,2
11/25/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,36,32,0,0,0
11/26/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,46,28,0,0,0
11/27/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,45,29,0.31,0,0
11/28/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,55,38,0.97,0,0
11/29/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,38,35,0.01,0,0
11/30/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,40,36,0.05,0,0
12/1/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,39,33,0,0,0
12/2/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,33,30,0,0,0
12/3/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,29,0,0,0
12/4/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,38,31,0.13,2.4,2
12/5/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,40,27,0,0,0
12/6/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,38,18,0,0,0
12/7/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,21,16,0,0,0
12/8/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,24,16,0,0,0
12/9/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,20,10,0,0,0
12/10/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,14,4,0.16,2,0
12/11/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,21,13,0.33,5.1,4
12/12/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,14,-3,0,0,6
12/13/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,10,-7,0,0,6
12/14/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,10,-3,0,0,6
12/15/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,4,-9,0.03,0.2,5
12/16/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,12,4,0.35,5,5
12/17/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,12,-11,0.07,1.1,9
12/18/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,2,-20,0,0,8
12/19/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,26,2,0,0,7
12/20/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,37,24,0,0,7
12/21/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,41,23,0,0,7
12/22/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,37,20,0,0,6
12/23/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,38,33,0.1,0,6
12/24/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,36,33,0,0,4
12/25/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,37,32,0.97,0,4
12/26/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,43,18,0,0,1
12/27/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,25,17,0,0,1
12/28/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,36,20,0,0,1
12/29/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,33,22,0,0,1
12/30/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,18,0,0,1
12/31/2016,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,31,20,0,0,1
1/1/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,21,0,0,1
1/2/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,33,28,0.02,0,1
1/3/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,2,0,0,1
1/4/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,4,-6,0,0,1
1/5/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,2,-8,0,0,1
1/6/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,5,-9,0,0,1
1/7/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,9,-2,0,0,1
1/8/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,18,-5,0,0,1
1/9/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,27,17,0.07,0.7,0
1/10/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,28,4,0.23,2.2,1
1/11/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,10,4,0.12,2.1,4
1/12/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,14,-6,0,0,4
1/13/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,9,-7,0,0,4
1/14/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,24,4,0,0,3
1/15/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,34,1,0,0,2
1/16/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,14,0.12,0,2
1/17/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,35,29,0.11,0.6,2
1/18/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,41,25,0,0,2
1/19/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,37,29,0,0,2
1/20/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,37,34,0.09,0,1
1/21/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,38,35,0.01,0,1
1/22/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,40,34,0,0,0
1/23/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,35,33,0,0,0
1/24/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,34,32,0,0,0
1/25/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,29,0.09,2.2,1
1/26/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,30,23,0,0,2
1/27/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,31,17,0,0,2
1/28/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,28,23,0,0,1
1/29/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,29,18,0,0,1
1/30/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,42,15,0.1,0.6,1
1/31/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,38,30,0.02,0,0
2/1/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,30,12,0,0.3,0
2/2/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,17,8,0,0,0
2/3/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,24,7,0,0,0
2/4/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,35,13,0,0,0
2/5/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,18,0,0,0
2/6/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,33,18,0,0,0
2/7/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,12,0.01,0,0
2/8/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,14,1,0,0,0
2/9/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,21,3,0,0,0
2/10/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,46,20,0,0,0
2/11/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,43,36,0.02,0,0
2/12/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,40,29,0,0,0
2/13/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,48,28,0,0,0
2/14/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,43,26,0,0,0
2/15/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,36,19,0,0,0
2/16/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,42,27,0,0,0
2/17/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,63,30,0,0,0
2/18/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,58,34,0,0,0
2/19/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,59,32,0,0,0
2/20/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,55,41,0.61,0,0
2/21/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,62,32,0,0,0
2/22/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,59,37,0,0,0
2/23/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,39,29,0,0,0
2/24/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,29,20,0,0,0
2/25/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,34,14,0,0,0
2/26/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,40,23,0,0,0
2/27/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,44,22,0,0,0
2/28/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,47,32,0,0,0
3/1/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,37,23,0.04,0.8,1
3/2/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,31,17,0,0,0
3/3/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,31,13,0.01,0.2,0
3/4/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,43,26,0,0,0
3/5/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,59,35,0,0,0
3/6/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,65,39,0.09,0,0
3/7/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,49,29,0,0,0
3/8/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,36,24,0,0,0
3/9/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,31,18,0,0,0
3/10/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,19,5,0,0,0
3/11/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,21,8,0,0,0
3/12/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,23,13,0.24,3.4,0
3/13/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,27,14,0.01,0.3,3
3/14/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,29,9,0,0,3
3/15/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,32,12,0,0,2
3/16/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,40,20,0,0,2
3/17/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,43,29,0,0,0
3/18/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,43,30,0,0,0
3/19/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,55,28,0,0,0
3/20/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,56,34,0,0,0
3/21/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,40,25,0,0,0
3/22/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,40,21,0,0,0
3/23/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,40,36,0.17,0,0
3/24/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,45,38,0.01,0,0
3/25/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,43,37,0.05,0,0
3/26/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,44,36,0.04,0,0
3/27/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,61,37,0,0,0
3/28/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,64,35,0,0,0
3/29/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,51,42,0,0,0
3/30/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,50,39,0.02,0,0
3/31/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,57,31,0,0,0
4/1/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,66,35,0,0,0
4/2/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,55,42,0,0,0
4/3/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,53,47,0.12,0,0
4/4/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,63,44,0,0,0
4/5/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,56,38,0,0,0
4/6/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,56,35,0,0,0
4/7/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,60,33,0,0,0
4/8/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,73,44,0,0,0
4/9/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,72,53,0.02,0,0
4/10/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,53,33,0.18,0.5,0
4/11/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,53,32,0,0,1
4/12/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,57,40,0.16,0,0
4/13/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,55,46,0,0,0
4/14/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,66,48,0.3,0,0
4/15/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,72,52,1,0,0
4/16/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,66,47,0,0,0
4/17/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,59,45,0,0,0
4/18/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,66,48,0.15,0,0
4/19/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,51,45,0.8,0,0
4/20/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,52,40,0.15,0,0
4/21/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,63,37,0,0,0
4/22/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,69,41,0,0,0
4/23/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,70,49,0,0,0
4/24/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,72,49,0.02,0,0
4/25/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,62,47,0.45,0,0
4/26/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,47,36,0.38,0,0
4/27/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,36,32,0.01,0,0
4/28/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,51,35,0,0,0
4/29/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,56,38,0,0,0
4/30/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,49,38,0.71,0,0
5/1/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,41,35,0.26,0,0
5/2/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,62,38,0.03,0,0
5/3/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,66,45,0,0,0
5/4/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,69,44,0,0,0
5/5/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,78,46,0,0,0
5/6/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,69,44,0,0,0
5/7/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,67,49,0,0,0
5/8/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,70,46,0.25,0,0
5/9/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,71,52,0.03,0,0
5/10/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,69,53,0,0,0
5/11/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,67,47,0,0,0
5/12/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,77,46,0,0,0
5/13/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,80,54,0,0,0
5/14/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,84,56,0,0,0
5/15/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,70,60,0.24,0,0
5/16/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,84,61,0.35,0,0
5/17/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,72,54,1.81,0,0
5/18/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,56,47,0.27,0,0
5/19/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,57,44,0,0,0
5/20/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,51,42,1.47,0,0
5/21/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,52,46,0.04,0,0
5/22/2017,MINNEAPOLIS-ST. PAUL INTERNATIONAL AIRPORT,55111,67,45,0.01,0,0
